5.000000000000000278e-02,9.800000000000000000e+01,9.784000000000000341e+01,9.774000000000000909e+01
1.056818181818181823e-01,9.800000000000000000e+01,9.737000000000000455e+01,9.771999999999999886e+01
1.613636363636363757e-01,9.800000000000000000e+01,9.671999999999999886e+01,9.770000000000000284e+01
2.170454545454545414e-01,9.800000000000000000e+01,9.557999999999999829e+01,9.768999999999999773e+01
2.727272727272727626e-01,9.800000000000000000e+01,9.406000000000000227e+01,9.768000000000000682e+01
3.284090909090909283e-01,9.800000000000000000e+01,9.265999999999999659e+01,9.765000000000000568e+01
3.840909090909090939e-01,9.800000000000000000e+01,9.139000000000000057e+01,9.765000000000000568e+01
4.397727272727273151e-01,9.800000000000000000e+01,9.040000000000000568e+01,9.765000000000000568e+01
4.954545454545454808e-01,9.800000000000000000e+01,8.956000000000000227e+01,9.765000000000000568e+01
5.511363636363637575e-01,9.800000000000000000e+01,8.892999999999999261e+01,9.760999999999999943e+01
6.068181818181819231e-01,9.800000000000000000e+01,8.840999999999999659e+01,9.761999999999999034e+01
6.625000000000000888e-01,9.800000000000000000e+01,8.798000000000000398e+01,9.757999999999999829e+01
7.181818181818182545e-01,9.800000000000000000e+01,8.779999999999999716e+01,9.757000000000000739e+01
7.738636363636364202e-01,9.800000000000000000e+01,8.762999999999999545e+01,9.756000000000000227e+01
8.295454545454546968e-01,9.800000000000000000e+01,8.746999999999999886e+01,9.753000000000000114e+01
8.852272727272728625e-01,9.800000000000000000e+01,8.726000000000000512e+01,9.750999999999999091e+01
9.409090909090910282e-01,9.800000000000000000e+01,8.716000000000001080e+01,9.750000000000000000e+01
9.965909090909091939e-01,9.800000000000000000e+01,8.707999999999999829e+01,9.748999999999999488e+01
1.052272727272727471e+00,9.800000000000000000e+01,8.698999999999999488e+01,9.746000000000000796e+01
1.107954545454545636e+00,9.800000000000000000e+01,8.692000000000000171e+01,9.743999999999999773e+01
1.163636363636363802e+00,9.800000000000000000e+01,8.683999999999998920e+01,9.743000000000000682e+01
1.219318181818181968e+00,9.800000000000000000e+01,8.676000000000000512e+01,9.742000000000000171e+01
1.275000000000000133e+00,9.800000000000000000e+01,8.668000000000000682e+01,9.737000000000000455e+01
1.330681818181818299e+00,9.800000000000000000e+01,8.659999999999999432e+01,9.739000000000000057e+01
1.386363636363636465e+00,9.800000000000000000e+01,8.655000000000001137e+01,9.734000000000000341e+01
1.442045454545454630e+00,9.800000000000000000e+01,8.648999999999999488e+01,9.734000000000000341e+01
1.497727272727272796e+00,9.800000000000000000e+01,8.642999999999999261e+01,9.731999999999999318e+01
1.553409090909091184e+00,9.800000000000000000e+01,8.639000000000000057e+01,9.731000000000000227e+01
1.609090909090909349e+00,9.800000000000000000e+01,8.629000000000000625e+01,9.731000000000000227e+01
1.664772727272727515e+00,9.800000000000000000e+01,8.622999999999998977e+01,9.731999999999999318e+01
1.720454545454545681e+00,9.800000000000000000e+01,8.618999999999999773e+01,9.731999999999999318e+01
1.776136363636363846e+00,9.800000000000000000e+01,8.614000000000000057e+01,9.726999999999999602e+01
1.831818181818182012e+00,9.800000000000000000e+01,8.607999999999999829e+01,9.728000000000000114e+01
1.887500000000000178e+00,9.800000000000000000e+01,8.603000000000000114e+01,9.726000000000000512e+01
1.943181818181818343e+00,9.800000000000000000e+01,8.596999999999999886e+01,9.724000000000000909e+01
1.998863636363636509e+00,9.800000000000000000e+01,8.594000000000001194e+01,9.720999999999999375e+01
2.054545454545454675e+00,9.800000000000000000e+01,8.590999999999999659e+01,9.718000000000000682e+01
2.110227272727272840e+00,9.800000000000000000e+01,8.584000000000000341e+01,9.715999999999999659e+01
2.165909090909091006e+00,9.800000000000000000e+01,8.578000000000000114e+01,9.715999999999999659e+01
2.221590909090909172e+00,9.800000000000000000e+01,8.576000000000000512e+01,9.713000000000000966e+01
2.277272727272727337e+00,9.800000000000000000e+01,8.570999999999999375e+01,9.709000000000000341e+01
2.332954545454545503e+00,9.800000000000000000e+01,8.567000000000000171e+01,9.703000000000000114e+01
2.388636363636363669e+00,9.800000000000000000e+01,8.559999999999999432e+01,9.698999999999999488e+01
2.444318181818181834e+00,9.800000000000000000e+01,8.556000000000000227e+01,9.695000000000000284e+01
2.500000000000000000e+00,9.800000000000000000e+01,8.551999999999999602e+01,9.693000000000000682e+01
