1.000000000000000021e-02,9.800000000000000000e+01,9.574000000000000909e+01,9.767000000000000171e+01,9.668999999999999773e+01,9.756000000000000227e+01,9.770000000000000284e+01,9.789000000000000057e+01,9.757999999999999829e+01,9.585999999999999943e+01,9.665999999999999659e+01,9.728000000000000114e+01,9.746999999999999886e+01,9.759999999999999432e+01,9.751999999999999602e+01,9.609000000000000341e+01
2.000000000000000042e-02,9.800000000000000000e+01,9.045999999999999375e+01,9.759000000000000341e+01,9.620999999999999375e+01,9.728000000000000114e+01,9.746000000000000796e+01,9.764000000000000057e+01,9.713000000000000966e+01,9.498999999999999488e+01,9.665999999999999659e+01,9.725000000000000000e+01,9.743000000000000682e+01,9.756000000000000227e+01,9.746999999999999886e+01,9.607999999999999829e+01
2.999999999999999889e-02,9.800000000000000000e+01,8.323000000000000398e+01,9.761999999999999034e+01,9.548000000000000398e+01,9.670000000000000284e+01,9.704999999999999716e+01,9.742000000000000171e+01,9.653000000000000114e+01,9.378000000000000114e+01,9.667000000000000171e+01,9.726000000000000512e+01,9.737999999999999545e+01,9.754000000000000625e+01,9.740999999999999659e+01,9.598999999999999488e+01
4.000000000000000083e-02,9.800000000000000000e+01,7.112000000000000455e+01,9.759999999999999432e+01,9.459999999999999432e+01,9.614000000000000057e+01,9.670000000000000284e+01,9.695000000000000284e+01,9.579999999999999716e+01,9.203000000000000114e+01,9.663000000000000966e+01,9.717000000000000171e+01,9.735000000000000853e+01,9.750999999999999091e+01,9.740999999999999659e+01,9.593000000000000682e+01
5.000000000000000278e-02,9.800000000000000000e+01,5.773000000000000398e+01,9.754999999999999716e+01,9.331000000000000227e+01,9.545000000000000284e+01,9.596000000000000796e+01,9.632999999999999829e+01,9.482000000000000739e+01,9.021999999999999886e+01,9.657999999999999829e+01,9.715000000000000568e+01,9.733000000000001251e+01,9.746999999999999886e+01,9.739999999999999147e+01,9.585000000000000853e+01
6.000000000000000472e-02,9.800000000000000000e+01,4.593999999999999773e+01,9.750999999999999091e+01,9.143999999999999773e+01,9.464000000000000057e+01,9.500000000000000000e+01,9.542000000000000171e+01,9.376000000000000512e+01,8.735999999999999943e+01,9.656000000000000227e+01,9.711999999999999034e+01,9.733000000000001251e+01,9.746000000000000796e+01,9.737000000000000455e+01,9.587000000000000455e+01
6.999999999999999278e-02,9.800000000000000000e+01,3.613000000000000256e+01,9.745000000000000284e+01,8.917000000000000171e+01,9.365000000000000568e+01,9.403000000000000114e+01,9.437999999999999545e+01,9.254999999999999716e+01,8.410999999999999943e+01,9.653000000000000114e+01,9.711999999999999034e+01,9.723000000000000398e+01,9.742000000000000171e+01,9.735999999999999943e+01,9.582999999999999829e+01
8.000000000000000167e-02,9.800000000000000000e+01,2.908999999999999986e+01,9.739000000000000057e+01,8.626000000000000512e+01,9.235999999999999943e+01,9.293999999999999773e+01,9.307999999999999829e+01,9.075000000000000000e+01,8.060000000000000853e+01,9.650999999999999091e+01,9.709999999999999432e+01,9.718000000000000682e+01,9.739999999999999147e+01,9.734000000000000341e+01,9.578000000000000114e+01
8.999999999999999667e-02,9.800000000000000000e+01,2.360999999999999943e+01,9.726999999999999602e+01,8.324000000000000909e+01,9.095000000000000284e+01,9.123000000000000398e+01,9.162999999999999545e+01,8.873999999999999488e+01,7.685999999999999943e+01,9.648999999999999488e+01,9.703000000000000114e+01,9.714000000000000057e+01,9.739000000000000057e+01,9.735000000000000853e+01,9.574000000000000909e+01
9.999999999999999167e-02,9.800000000000000000e+01,1.930999999999999872e+01,9.723000000000000398e+01,7.981000000000000227e+01,8.909999999999999432e+01,8.968000000000000682e+01,8.964999999999999147e+01,8.676000000000000512e+01,7.246999999999999886e+01,9.646000000000000796e+01,9.700000000000000000e+01,9.715999999999999659e+01,9.735999999999999943e+01,9.734000000000000341e+01,9.565999999999999659e+01
1.100000000000000006e-01,9.800000000000000000e+01,1.610999999999999943e+01,9.717000000000000171e+01,7.638000000000000966e+01,8.706000000000000227e+01,8.759999999999999432e+01,8.757000000000000739e+01,8.450999999999999091e+01,6.773999999999999488e+01,9.643999999999999773e+01,9.696999999999999886e+01,9.711999999999999034e+01,9.733000000000001251e+01,9.729999999999999716e+01,9.563000000000000966e+01
1.199999999999999956e-01,9.800000000000000000e+01,1.328999999999999915e+01,9.707999999999999829e+01,7.254999999999999716e+01,8.509999999999999432e+01,8.551999999999999602e+01,8.537000000000000455e+01,8.206000000000000227e+01,6.347000000000000597e+01,9.639000000000000057e+01,9.695000000000000284e+01,9.714000000000000057e+01,9.731999999999999318e+01,9.728999999999999204e+01,9.557999999999999829e+01
1.300000000000000044e-01,9.800000000000000000e+01,1.133000000000000007e+01,9.693999999999999773e+01,6.875000000000000000e+01,8.293000000000000682e+01,8.300999999999999091e+01,8.252000000000001023e+01,7.917999999999999261e+01,5.915000000000000568e+01,9.634000000000000341e+01,9.687999999999999545e+01,9.711999999999999034e+01,9.728999999999999204e+01,9.726999999999999602e+01,9.554000000000000625e+01
1.400000000000000133e-01,9.800000000000000000e+01,9.429999999999999716e+00,9.679999999999999716e+01,6.509000000000000341e+01,8.023999999999999488e+01,8.004000000000000625e+01,7.912000000000000455e+01,7.614000000000000057e+01,5.523000000000000398e+01,9.628000000000000114e+01,9.685999999999999943e+01,9.709999999999999432e+01,9.728999999999999204e+01,9.720000000000000284e+01,9.543999999999999773e+01
1.500000000000000222e-01,9.800000000000000000e+01,7.900000000000000355e+00,9.670000000000000284e+01,6.140999999999999659e+01,7.725999999999999091e+01,7.703000000000000114e+01,7.573000000000000398e+01,7.355000000000001137e+01,5.155999999999999517e+01,9.628000000000000114e+01,9.681999999999999318e+01,9.709000000000000341e+01,9.728999999999999204e+01,9.718999999999999773e+01,9.539000000000000057e+01
1.600000000000000033e-01,9.800000000000000000e+01,6.879999999999999893e+00,9.663000000000000966e+01,5.799999999999999289e+01,7.471999999999999886e+01,7.398999999999999488e+01,7.261999999999999034e+01,7.046999999999999886e+01,4.794999999999999574e+01,9.624000000000000909e+01,9.678000000000000114e+01,9.707000000000000739e+01,9.726999999999999602e+01,9.713000000000000966e+01,9.532999999999999829e+01
1.700000000000000122e-01,9.800000000000000000e+01,5.940000000000000391e+00,9.659000000000000341e+01,5.475000000000000000e+01,7.120999999999999375e+01,7.087000000000000455e+01,6.921999999999999886e+01,6.717999999999999261e+01,4.478000000000000114e+01,9.624000000000000909e+01,9.678000000000000114e+01,9.703000000000000114e+01,9.726000000000000512e+01,9.713000000000000966e+01,9.530999999999998806e+01
1.800000000000000211e-01,9.800000000000000000e+01,5.290000000000000036e+00,9.654000000000000625e+01,5.170000000000000284e+01,6.801000000000000512e+01,6.745999999999999375e+01,6.546999999999999886e+01,6.371999999999999886e+01,4.153999999999999915e+01,9.617999999999999261e+01,9.674000000000000909e+01,9.698999999999999488e+01,9.721999999999999886e+01,9.714000000000000057e+01,9.528999999999999204e+01
1.900000000000000022e-01,9.800000000000000000e+01,4.569999999999999396e+00,9.650999999999999091e+01,4.873000000000000398e+01,6.471000000000000796e+01,6.440999999999999659e+01,6.189999999999999858e+01,6.035999999999999943e+01,3.875000000000000000e+01,9.615000000000000568e+01,9.673000000000000398e+01,9.700000000000000000e+01,9.717000000000000171e+01,9.715000000000000568e+01,9.520999999999999375e+01
2.000000000000000111e-01,9.800000000000000000e+01,4.000000000000000000e+00,9.639999999999999147e+01,4.595000000000000284e+01,6.129999999999999716e+01,6.104000000000000625e+01,5.820999999999999375e+01,5.678999999999999915e+01,3.614999999999999858e+01,9.606999999999999318e+01,9.664000000000000057e+01,9.692000000000000171e+01,9.715999999999999659e+01,9.709999999999999432e+01,9.513000000000000966e+01
2.100000000000000200e-01,9.800000000000000000e+01,3.500000000000000444e+00,9.632999999999999829e+01,4.349000000000000199e+01,5.814000000000000057e+01,5.797999999999999687e+01,5.463000000000000256e+01,5.319000000000000483e+01,3.341000000000000369e+01,9.598000000000000398e+01,9.654999999999999716e+01,9.685999999999999943e+01,9.717000000000000171e+01,9.707999999999999829e+01,9.504999999999999716e+01
2.200000000000000011e-01,9.800000000000000000e+01,3.209999999999999520e+00,9.626999999999999602e+01,4.112000000000000455e+01,5.508999999999999631e+01,5.446999999999999886e+01,5.111999999999999744e+01,4.979999999999999716e+01,3.105000000000000071e+01,9.593000000000000682e+01,9.651999999999999602e+01,9.685999999999999943e+01,9.713000000000000966e+01,9.703000000000000114e+01,9.500999999999999091e+01
2.300000000000000100e-01,9.800000000000000000e+01,3.000000000000000000e+00,9.607999999999999829e+01,3.884000000000000341e+01,5.210999999999999943e+01,5.120000000000000284e+01,4.798000000000000398e+01,4.671000000000000085e+01,2.882999999999999829e+01,9.593000000000000682e+01,9.648999999999999488e+01,9.684000000000000341e+01,9.707000000000000739e+01,9.701999999999999602e+01,9.495000000000000284e+01
2.400000000000000189e-01,9.800000000000000000e+01,2.740000000000000213e+00,9.604999999999999716e+01,3.677000000000000313e+01,4.910999999999999943e+01,4.810000000000000142e+01,4.497999999999999687e+01,4.366999999999999460e+01,2.705000000000000071e+01,9.578000000000000114e+01,9.641999999999998749e+01,9.678000000000000114e+01,9.696999999999999886e+01,9.695000000000000284e+01,9.492000000000000171e+01
2.500000000000000000e-01,9.800000000000000000e+01,2.549999999999999822e+00,9.596000000000000796e+01,3.481000000000000227e+01,4.628999999999999915e+01,4.535999999999999943e+01,4.267000000000000171e+01,4.064000000000000057e+01,2.539999999999999858e+01,9.571999999999999886e+01,9.637000000000000455e+01,9.676000000000000512e+01,9.689999999999999147e+01,9.687000000000000455e+01,9.478999999999999204e+01
2.600000000000000089e-01,9.800000000000000000e+01,2.380000000000000338e+00,9.584000000000000341e+01,3.295000000000000284e+01,4.376999999999999602e+01,4.293999999999999773e+01,3.995000000000000284e+01,3.760000000000000142e+01,2.369000000000000128e+01,9.559000000000000341e+01,9.628000000000000114e+01,9.664000000000000057e+01,9.687000000000000455e+01,9.681999999999999318e+01,9.465000000000000568e+01
2.700000000000000178e-01,9.800000000000000000e+01,2.259999999999999787e+00,9.582000000000000739e+01,3.093000000000000327e+01,4.126000000000000512e+01,4.025000000000000000e+01,3.785000000000000142e+01,3.467999999999999972e+01,2.219999999999999929e+01,9.552000000000001023e+01,9.625000000000000000e+01,9.657999999999999829e+01,9.682999999999999829e+01,9.676000000000000512e+01,9.451000000000000512e+01
2.800000000000000266e-01,9.800000000000000000e+01,2.120000000000000107e+00,9.571999999999999886e+01,2.904999999999999716e+01,3.889999999999999858e+01,3.781000000000000227e+01,3.528999999999999915e+01,3.220000000000000284e+01,2.056000000000000227e+01,9.540999999999999659e+01,9.620999999999999375e+01,9.654000000000000625e+01,9.678999999999999204e+01,9.667000000000000171e+01,9.434999999999999432e+01
2.900000000000000355e-01,9.800000000000000000e+01,1.959999999999999964e+00,9.557999999999999829e+01,2.716999999999999815e+01,3.668999999999999773e+01,3.539000000000000057e+01,3.336999999999999744e+01,3.019999999999999929e+01,1.916000000000000014e+01,9.526999999999999602e+01,9.610999999999999943e+01,9.646000000000000796e+01,9.673000000000000398e+01,9.657999999999999829e+01,9.417999999999999261e+01
2.999999999999999889e-01,9.800000000000000000e+01,1.799999999999999822e+00,9.543999999999999773e+01,2.580000000000000071e+01,3.442999999999999972e+01,3.339999999999999858e+01,3.141999999999999815e+01,2.812000000000000099e+01,1.802999999999999758e+01,9.514000000000000057e+01,9.606000000000000227e+01,9.635999999999999943e+01,9.664000000000000057e+01,9.654999999999999716e+01,9.402000000000001023e+01
3.099999999999999978e-01,9.800000000000000000e+01,1.709999999999999964e+00,9.534000000000000341e+01,2.439999999999999858e+01,3.250999999999999801e+01,3.136999999999999744e+01,2.975999999999999801e+01,2.639000000000000057e+01,1.703999999999999915e+01,9.509000000000000341e+01,9.598999999999999488e+01,9.621999999999999886e+01,9.648999999999999488e+01,9.654000000000000625e+01,9.397999999999998977e+01
3.200000000000000067e-01,9.800000000000000000e+01,1.619999999999999885e+00,9.532999999999999829e+01,2.326000000000000156e+01,3.065999999999999659e+01,2.983000000000000185e+01,2.800000000000000355e+01,2.467000000000000171e+01,1.600999999999999801e+01,9.495000000000000284e+01,9.582000000000000739e+01,9.618999999999999773e+01,9.637999999999999545e+01,9.643999999999999773e+01,9.382000000000000739e+01
3.300000000000000155e-01,9.800000000000000000e+01,1.550000000000000044e+00,9.526000000000000512e+01,2.219999999999999929e+01,2.882999999999999829e+01,2.796000000000000085e+01,2.642999999999999972e+01,2.278000000000000114e+01,1.514000000000000057e+01,9.484000000000000341e+01,9.575000000000000000e+01,9.607999999999999829e+01,9.628000000000000114e+01,9.632999999999999829e+01,9.356000000000000227e+01
3.400000000000000244e-01,9.800000000000000000e+01,1.439999999999999947e+00,9.515000000000000568e+01,2.112000000000000099e+01,2.726999999999999957e+01,2.610000000000000142e+01,2.470999999999999730e+01,2.103999999999999915e+01,1.428999999999999915e+01,9.467999999999999261e+01,9.567000000000000171e+01,9.598999999999999488e+01,9.617999999999999261e+01,9.625000000000000000e+01,9.328999999999999204e+01
3.500000000000000333e-01,9.800000000000000000e+01,1.400000000000000133e+00,9.504999999999999716e+01,1.985000000000000142e+01,2.582000000000000028e+01,2.449000000000000199e+01,2.333000000000000185e+01,1.986999999999999744e+01,1.356999999999999851e+01,9.457999999999999829e+01,9.560999999999999943e+01,9.584000000000000341e+01,9.606000000000000227e+01,9.607999999999999829e+01,9.310000000000000853e+01
3.600000000000000422e-01,9.800000000000000000e+01,1.350000000000000089e+00,9.493000000000000682e+01,1.882000000000000028e+01,2.442999999999999972e+01,2.326000000000000156e+01,2.203000000000000114e+01,1.848000000000000043e+01,1.295999999999999908e+01,9.445000000000000284e+01,9.550000000000000000e+01,9.574000000000000909e+01,9.587000000000000455e+01,9.596000000000000796e+01,9.293000000000000682e+01
3.699999999999999956e-01,9.800000000000000000e+01,1.320000000000000062e+00,9.478000000000000114e+01,1.796999999999999886e+01,2.296000000000000085e+01,2.189000000000000057e+01,2.089000000000000057e+01,1.723999999999999844e+01,1.228000000000000114e+01,9.428999999999999204e+01,9.543999999999999773e+01,9.567999999999999261e+01,9.576999999999999602e+01,9.587000000000000455e+01,9.273000000000000398e+01
3.800000000000000044e-01,9.800000000000000000e+01,1.280000000000000027e+00,9.460999999999999943e+01,1.705999999999999872e+01,2.182999999999999829e+01,2.066000000000000014e+01,1.978999999999999915e+01,1.628000000000000114e+01,1.150999999999999979e+01,9.417000000000000171e+01,9.521999999999999886e+01,9.556000000000000227e+01,9.567000000000000171e+01,9.574000000000000909e+01,9.246999999999999886e+01
3.900000000000000133e-01,9.800000000000000000e+01,1.260000000000000009e+00,9.441000000000001080e+01,1.618999999999999773e+01,2.064999999999999858e+01,1.953000000000000114e+01,1.860999999999999943e+01,1.532999999999999829e+01,1.102999999999999936e+01,9.404999999999999716e+01,9.514000000000000057e+01,9.542000000000000171e+01,9.545999999999999375e+01,9.560999999999999943e+01,9.232000000000000739e+01
4.000000000000000222e-01,9.800000000000000000e+01,1.260000000000000009e+00,9.428000000000000114e+01,1.545999999999999908e+01,1.962999999999999901e+01,1.851999999999999957e+01,1.766000000000000014e+01,1.439000000000000057e+01,1.041999999999999993e+01,9.381000000000000227e+01,9.498999999999999488e+01,9.520999999999999375e+01,9.530999999999998806e+01,9.550000000000000000e+01,9.199000000000000909e+01
4.100000000000000311e-01,9.800000000000000000e+01,1.229999999999999982e+00,9.404000000000000625e+01,1.474000000000000021e+01,1.850000000000000000e+01,1.742999999999999972e+01,1.678999999999999915e+01,1.368999999999999950e+01,9.980000000000000426e+00,9.354000000000000625e+01,9.485999999999999943e+01,9.498000000000000398e+01,9.506999999999999318e+01,9.519999999999998863e+01,9.167000000000000171e+01
4.200000000000000400e-01,9.800000000000000000e+01,1.229999999999999982e+00,9.382000000000000739e+01,1.414000000000000057e+01,1.759999999999999787e+01,1.640000000000000213e+01,1.603999999999999915e+01,1.280999999999999872e+01,9.480000000000000426e+00,9.332000000000000739e+01,9.462000000000000455e+01,9.482000000000000739e+01,9.491000000000001080e+01,9.498000000000000398e+01,9.128000000000000114e+01
4.299999999999999933e-01,9.800000000000000000e+01,1.209999999999999964e+00,9.360999999999999943e+01,1.356999999999999851e+01,1.657000000000000028e+01,1.557000000000000028e+01,1.537999999999999901e+01,1.222000000000000064e+01,8.900000000000000355e+00,9.295999999999999375e+01,9.439000000000000057e+01,9.462000000000000455e+01,9.467000000000000171e+01,9.473000000000000398e+01,9.073000000000000398e+01
4.400000000000000022e-01,9.800000000000000000e+01,1.179999999999999938e+00,9.341000000000001080e+01,1.298999999999999844e+01,1.569999999999999929e+01,1.479000000000000092e+01,1.461000000000000121e+01,1.157000000000000028e+01,8.490000000000000213e+00,9.271999999999999886e+01,9.418999999999999773e+01,9.437999999999999545e+01,9.437999999999999545e+01,9.434999999999999432e+01,9.014999999999999147e+01
4.500000000000000111e-01,9.800000000000000000e+01,1.149999999999999911e+00,9.310999999999999943e+01,1.250999999999999801e+01,1.494000000000000128e+01,1.403000000000000114e+01,1.381000000000000050e+01,1.092999999999999972e+01,8.119999999999999218e+00,9.236999999999999034e+01,9.382999999999999829e+01,9.406999999999999318e+01,9.406000000000000227e+01,9.398999999999999488e+01,8.959000000000000341e+01
4.600000000000000200e-01,9.800000000000000000e+01,1.119999999999999885e+00,9.282999999999999829e+01,1.194000000000000128e+01,1.410999999999999943e+01,1.325999999999999979e+01,1.305000000000000071e+01,1.044999999999999929e+01,7.660000000000000142e+00,9.206999999999999318e+01,9.365000000000000568e+01,9.368999999999999773e+01,9.378000000000000114e+01,9.358999999999998920e+01,8.885999999999999943e+01
4.700000000000000289e-01,9.800000000000000000e+01,1.080000000000000071e+00,9.243999999999999773e+01,1.150000000000000000e+01,1.341000000000000014e+01,1.252999999999999936e+01,1.247000000000000064e+01,9.800000000000000711e+00,7.320000000000000284e+00,9.167999999999999261e+01,9.323999999999999488e+01,9.330000000000001137e+01,9.335999999999999943e+01,9.317000000000000171e+01,8.812999999999999545e+01
4.800000000000000377e-01,9.800000000000000000e+01,1.069999999999999840e+00,9.199000000000000909e+01,1.108000000000000007e+01,1.287999999999999901e+01,1.200999999999999979e+01,1.194000000000000128e+01,9.359999999999999432e+00,6.969999999999999751e+00,9.106999999999999318e+01,9.290999999999999659e+01,9.282999999999999829e+01,9.297999999999998977e+01,9.275999999999999091e+01,8.737000000000000455e+01
4.899999999999999911e-01,9.800000000000000000e+01,1.040000000000000036e+00,9.129000000000000625e+01,1.069999999999999929e+01,1.219999999999999929e+01,1.146999999999999886e+01,1.146999999999999886e+01,9.000000000000000000e+00,6.619999999999999218e+00,9.042999999999999261e+01,9.260000000000000853e+01,9.221000000000000796e+01,9.249000000000000909e+01,9.234999999999999432e+01,8.637999999999999545e+01
